,Country,Year,AvgTemperature,country_code,Co2 Value
2057,Switzerland,2010,49.20876712328767,CHE,45209.9990844727
2058,Switzerland,2011,51.24977168949772,CHE,41189.998626709
2059,Switzerland,2012,50.143806921675775,CHE,42520.0004577637
2060,Switzerland,2013,48.97835616438356,CHE,43529.9987792969
2061,Switzerland,2014,51.12575342465753,CHE,39790.0009155273
2062,Switzerland,2015,50.577777777777776,CHE,39090.0001525879
2063,Switzerland,2016,48.75027322404372,CHE,39669.9981689453
2064,Switzerland,2017,50.77004566210045,CHE,38700.0007629395
2065,Switzerland,2018,50.5986301369863,CHE,37479.9995422363
2066,Switzerland,2019,49.04392694063927,CHE,37380.0010681152
2067,Tajikistan,1995,-36.336164383561645,TJK,2510.0
2068,Tajikistan,1996,-76.91803278688525,TJK,2240.0
2069,Tajikistan,1997,-23.921643835616436,TJK,2510.0
2070,Tajikistan,1998,-62.18794520547945,TJK,2770.0
2071,Tajikistan,1999,5.138904109589041,TJK,2540.0
2072,Tajikistan,2000,-28.60655737704918,TJK,2200.0
2073,Tajikistan,2001,13.010684931506848,TJK,2150.0
2074,Tajikistan,2002,58.740821917808226,TJK,2130.00011444092
2075,Tajikistan,2003,59.300821917808214,TJK,2180.0000667572
2076,Tajikistan,2004,61.16092896174864,TJK,2599.99990463257
2077,Tajikistan,2005,59.85506849315068,TJK,2470.00002861023
2078,Tajikistan,2006,61.335068493150686,TJK,2690.00005722046
2079,Tajikistan,2007,59.983561643835614,TJK,3269.99998092651
2080,Tajikistan,2008,59.66612021857923,TJK,3039.99996185303
2081,Tajikistan,2009,59.63232876712328,TJK,2410.00008583069
2082,Tajikistan,2010,61.10493150684931,TJK,2450.00004768372
2083,Tajikistan,2011,60.70109589041096,TJK,2559.99994277954
2084,Tajikistan,2012,58.57322404371585,TJK,3019.99998092651
2085,Tajikistan,2013,61.01013698630137,TJK,3200.00004768372
2086,Tajikistan,2014,58.881095890410954,TJK,4579.99992370605
2087,Tajikistan,2015,60.32786885245902,TJK,4900.00009536743
2088,Tajikistan,2016,61.197814207650275,TJK,6090.00015258789
2089,Tajikistan,2017,61.80191780821918,TJK,7369.99988555908
2090,Tajikistan,2018,60.77479452054794,TJK,8680.00030517578
2091,Tajikistan,2019,59.16986301369863,TJK,9420.00007629395
2092,Tanzania,1995,69.50082191780822,TZA,2730.0
2093,Tanzania,1996,70.11366120218578,TZA,3070.0
2094,Tanzania,1997,66.72027397260274,TZA,2890.0
2095,Tanzania,1998,54.68191780821918,TZA,2690.0
2096,Tanzania,1999,45.82246575342466,TZA,2520.0
2097,Tanzania,2000,17.943715846994536,TZA,2950.0
2098,Tanzania,2001,25.62821917808219,TZA,3130.0
2099,Tanzania,2002,49.02602739726027,TZA,3569.9999332428
2100,Tanzania,2003,64.72931506849315,TZA,3759.99999046326
2101,Tanzania,2004,62.913387978142076,TZA,5079.99992370605
2102,Tanzania,2005,70.73616438356164,TZA,5659.99984741211
2103,Tanzania,2006,74.7427397260274,TZA,6050.00019073486
2104,Tanzania,2007,78.94684931506849,TZA,5909.99984741211
2105,Tanzania,2008,70.02814207650273,TZA,6079.99992370605
2106,Tanzania,2009,76.10164383561643,TZA,5929.99982833862
2107,Tanzania,2010,43.1013698630137,TZA,6909.99984741211
2108,Tanzania,2011,76.93095890410959,TZA,8189.9995803833
2109,Tanzania,2012,78.35,TZA,9869.99988555908
2110,Tanzania,2013,78.63780821917808,TZA,10810.0004196167
2111,Tanzania,2014,76.68579234972678,TZA,10710.000038147
2112,Tanzania,2015,77.398087431694,TZA,11689.9995803833
2113,Tanzania,2016,77.29043715846994,TZA,11199.9998092651
2114,Tanzania,2017,79.81534246575342,TZA,11829.9999237061
2115,Tanzania,2018,76.11369863013698,TZA,12000.0
2116,Tanzania,2019,77.69479452054794,TZA,12449.9998092651
2117,Thailand,1995,-99.0,THA,155780.0
2118,Thailand,1996,84.32213114754099,THA,174710.0
2119,Thailand,1997,85.98931506849314,THA,177940.0
2120,Thailand,1998,81.83616438356165,THA,156790.0
2121,Thailand,1999,81.21260273972602,THA,163790.0
2122,Thailand,2000,82.29754098360657,THA,164490.0
2123,Thailand,2001,82.64876712328767,THA,173160.0
2124,Thailand,2002,82.71561643835616,THA,184240.005493164
2125,Thailand,2003,84.49232876712328,THA,191929.992675781
2126,Thailand,2004,84.70273224043716,THA,210190.002441406
2127,Thailand,2005,85.05506849315069,THA,217770.004272461
2128,Thailand,2006,85.13972602739726,THA,219880.004882813
2129,Thailand,2007,83.7345205479452,THA,224589.996337891
2130,Thailand,2008,79.70710382513661,THA,227580.001831055
2131,Thailand,2009,82.70739726027398,THA,220259.994506836
2132,Thailand,2010,84.15232876712328,THA,234380.004882813
2133,Thailand,2011,81.58815789473684,THA,233600.006103516
2134,Togo,1995,60.088767123287674,TGO,980.0
2135,Togo,1996,39.10191256830601,TGO,1360.0
2136,Togo,1997,30.627397260273973,TGO,760.0
2137,Togo,1998,61.216712328767116,TGO,1200.0
2138,Togo,1999,58.05534246575343,TGO,1710.0
2139,Togo,2000,77.71666666666667,TGO,1270.0
2140,Togo,2001,80.50821917808219,TGO,1180.0
2141,Togo,2002,51.191506849315076,TGO,1340.0000333786
2142,Togo,2003,73.45095890410958,TGO,1830.00004291534
2143,Togo,2004,80.02595628415301,TGO,1779.99997138977
2144,Togo,2005,81.25178082191782,TGO,1750.0
2145,Togo,2006,66.9145205479452,TGO,1570.00005245209
2146,Togo,2007,80.43698630136986,TGO,1500.0
2147,Togo,2008,62.03169398907104,TGO,1570.00005245209
2148,Togo,2009,80.80849315068492,TGO,2819.9999332428
2149,Togo,2010,81.98547945205479,TGO,2630.00011444092
2150,Togo,2011,77.64986301369863,TGO,2519.99998092651
2151,Togo,2012,81.01693989071039,TGO,2240.00000953674
2152,Togo,2013,81.50904109589041,TGO,1750.0
2153,Togo,2014,80.92986301369864,TGO,1590.0000333786
2154,Togo,2015,80.70054644808744,TGO,1830.00004291534
2155,Togo,2016,80.19344262295081,TGO,2299.99995231628
2156,Togo,2017,81.49095890410959,TGO,2069.9999332428
2157,Togo,2018,77.92054794520548,TGO,2309.99994277954
2158,Togo,2019,77.80739726027397,TGO,2369.99988555908
2159,Tunisia,1995,66.70465753424658,TUN,16780.0
2160,Tunisia,1996,65.71639344262296,TUN,17320.0
2161,Tunisia,1997,67.09150684931507,TUN,17880.0
2162,Tunisia,1998,64.78520547945205,TUN,18660.0
2163,Tunisia,1999,67.25671232876712,TUN,19660.0
2164,Tunisia,2000,67.11967213114754,TUN,20700.0
2165,Tunisia,2001,67.51260273972602,TUN,21570.0
2166,Tunisia,2002,65.05178082191782,TUN,21709.9990844727
2167,Tunisia,2003,66.88109589041096,TUN,21500.0
2168,Tunisia,2004,66.4672131147541,TUN,22479.9995422363
2169,Tunisia,2005,66.23506849315068,TUN,22969.9993133545
2170,Tunisia,2006,67.49260273972602,TUN,23899.9996185303
2171,Tunisia,2007,66.71643835616439,TUN,24750.0
2172,Tunisia,2008,66.44071038251366,TUN,25250.0
2173,Tunisia,2009,66.82876712328768,TUN,25290.0009155273
2174,Tunisia,2010,67.15178082191781,TUN,27520.0004577637
2175,Tunisia,2011,67.13698630136986,TUN,26340.0001525879
2176,Tunisia,2012,67.28879781420765,TUN,27790.0009155273
2177,Tunisia,2013,67.30219178082191,TUN,27850.0003814697
2178,Tunisia,2014,67.81671232876712,TUN,29950.0007629395
2179,Tunisia,2015,66.50846994535519,TUN,30479.9995422363
2180,Tunisia,2016,65.85601092896175,TUN,29610.0006103516
2181,Tunisia,2017,67.02301369863014,TUN,29959.9990844727
2182,Tunisia,2018,65.4613698630137,TUN,29889.9993896484
2183,Tunisia,2019,64.67041095890411,TUN,29909.9998474121
2184,Turkmenistan,1995,63.470958904109594,TKM,33990.0
2185,Turkmenistan,1996,61.06475409836066,TKM,30610.0
2186,Turkmenistan,1997,63.038356164383565,TKM,30500.0
2187,Turkmenistan,1998,32.66054794520548,TKM,31840.0
2188,Turkmenistan,1999,63.95890410958904,TKM,37690.0
2189,Turkmenistan,2000,64.22377049180328,TKM,38510.0
2190,Turkmenistan,2001,64.28739726027398,TKM,39120.0
2191,Turkmenistan,2002,61.51342465753425,TKM,41409.9998474121
2192,Turkmenistan,2003,62.26657534246575,TKM,46349.9984741211
2193,Turkmenistan,2004,63.78114754098361,TKM,49369.9989318848
2194,Turkmenistan,2005,64.36356164383562,TKM,50590.0001525879
2195,Turkmenistan,2006,64.2076712328767,TKM,51919.9981689453
2196,Turkmenistan,2007,62.83835616438356,TKM,58479.9995422363
2197,Turkmenistan,2008,62.41994535519126,TKM,59279.9987792969
2198,Turkmenistan,2009,62.88904109589041,TKM,52389.9993896484
2199,Turkmenistan,2010,65.38027397260274,TKM,59180.0003051758
2200,Turkmenistan,2011,62.83643835616438,TKM,65449.9969482422
2201,Turkmenistan,2012,63.44508196721312,TKM,69010.0021362305
2202,Turkmenistan,2013,65.19150684931508,TKM,70220.0012207031
2203,Turkmenistan,2014,63.4868493150685,TKM,71400.0015258789
2204,Turkmenistan,2015,64.1587431693989,TKM,73400.0015258789
2205,Turkmenistan,2016,63.02213114754098,TKM,73339.9963378906
2206,Turkmenistan,2017,64.49753424657534,TKM,73120.002746582
2207,Turkmenistan,2018,63.1972602739726,TKM,73050.0030517578
2208,Turkmenistan,2019,62.49479452054794,TKM,72870.002746582
2209,Uganda,1995,40.53643835616438,UGA,950.0
2210,Uganda,1996,24.763387978142074,UGA,1050.0
2211,Uganda,1997,33.61643835616438,UGA,1110.0
2212,Uganda,1998,20.30082191780822,UGA,1260.0
2213,Uganda,1999,-9.929589041095891,UGA,1290.0
2214,Uganda,2000,35.456010928961746,UGA,1300.0
2215,Uganda,2001,67.06191780821918,UGA,1300.0
2216,Uganda,2002,48.56301369863014,UGA,1490.00000953674
2217,Uganda,2003,-34.60767123287671,UGA,1570.00005245209
2218,Uganda,2004,-45.04180327868852,UGA,1629.99999523163
2219,Uganda,2005,30.586575342465753,UGA,2019.99998092651
2220,Uganda,2006,70.49150684931507,UGA,2400.00009536743
2221,Uganda,2007,71.88328767123288,UGA,2869.99988555908
2222,Uganda,2008,66.57650273224044,UGA,2970.00002861023
2223,Uganda,2009,62.422739726027395,UGA,3359.99989509583
2224,Uganda,2010,39.52767123287671,UGA,3329.99992370605
2225,Uganda,2011,64.34821917808219,UGA,3740.00000953674
2226,Uganda,2012,54.384972677595634,UGA,3779.99997138977
2227,Uganda,2013,39.94849315068493,UGA,3690.00005722046
2228,Uganda,2014,60.39534246575342,UGA,4110.0001335144
2229,Uganda,2015,70.86475409836065,UGA,4719.99979019165
2230,Uganda,2016,72.39043715846995,UGA,4949.99980926514
2231,Uganda,2017,72.87808219178082,UGA,5170.00007629395
2232,Uganda,2018,69.8309589041096,UGA,5860.0001335144
2233,Uganda,2019,66.44246575342466,UGA,5860.0001335144
2234,Ukraine,1995,47.34054794520548,UKR,399250.0
2235,Ukraine,1996,45.23169398907103,UKR,346110.0
2236,Ukraine,1997,44.608493150684936,UKR,328240.0
2237,Ukraine,1998,44.89095890410959,UKR,309290.0
2238,Ukraine,1999,48.60876712328767,UKR,305730.0
2239,Ukraine,2000,49.02814207650273,UKR,297380.0
2240,Ukraine,2001,48.281917808219184,UKR,300550.0
2241,Ukraine,2002,47.51260273972602,UKR,303940.002441406
2242,Ukraine,2003,47.0627397260274,UKR,330230.010986328
2243,Ukraine,2004,47.61366120218579,UKR,307140.014648438
2244,Ukraine,2005,47.48739726027398,UKR,295410.003662109
2245,Ukraine,2006,47.006027397260276,UKR,303989.990234375
2246,Ukraine,2007,48.851780821917814,UKR,312140.014648438
2247,Ukraine,2008,48.80491803278688,UKR,301200.012207031
2248,Ukraine,2009,48.45589041095891,UKR,251619.995117188
2249,Ukraine,2010,48.9013698630137,UKR,268920.013427734
2250,Ukraine,2011,48.41698630136987,UKR,283339.996337891
2251,Ukraine,2012,47.65846994535519,UKR,277109.985351563
2252,Ukraine,2013,48.51835616438356,UKR,270269.989013672
2253,Ukraine,2014,47.91616438356165,UKR,237729.995727539
2254,Ukraine,2015,49.5,UKR,191070.007324219
2255,Ukraine,2016,46.99125683060109,UKR,201660.003662109
2256,Ukraine,2017,49.11342465753425,UKR,174940.002441406
2257,Ukraine,2018,47.30109589041096,UKR,185619.995117188
2258,Ukraine,2019,48.81150684931507,UKR,174729.995727539
2259,United Arab Emirates,1995,80.79547945205479,ARE,75170.0
2260,United Arab Emirates,1996,81.84289617486338,ARE,78530.0
2261,United Arab Emirates,1997,80.8182191780822,ARE,81440.0
2262,United Arab Emirates,1998,81.73602739726027,ARE,83450.0
2263,United Arab Emirates,1999,82.84479452054794,ARE,85680.0
2264,United Arab Emirates,2000,82.325,ARE,84730.0
2265,United Arab Emirates,2001,82.52,ARE,97200.0
2266,United Arab Emirates,2002,80.97808219178083,ARE,99150.0015258789
2267,United Arab Emirates,2003,83.39438356164383,ARE,103819.999694824
2268,United Arab Emirates,2004,83.15491803278688,ARE,110010.00213623
2269,United Arab Emirates,2005,82.85232876712328,ARE,116459.999084473
2270,United Arab Emirates,2006,82.17232876712329,ARE,121559.997558594
2271,United Arab Emirates,2007,82.61,ARE,131830.001831055
2272,United Arab Emirates,2008,81.60450819672131,ARE,156050.003051758
2273,United Arab Emirates,2009,82.73150684931507,ARE,157020.004272461
2274,United Arab Emirates,2010,84.53191780821918,ARE,162789.993286133
2275,United Arab Emirates,2011,83.87013698630136,ARE,165600.006103516
2276,United Arab Emirates,2012,83.97554644808743,ARE,175589.996337891
2277,United Arab Emirates,2013,83.38493150684931,ARE,184470.001220703
2278,United Arab Emirates,2014,83.0858904109589,ARE,184759.994506836
2279,United Arab Emirates,2015,84.23265027322405,ARE,195240.005493164
2280,United Arab Emirates,2016,82.4372950819672,ARE,201080.001831055
2281,United Arab Emirates,2017,85.43835616438356,ARE,197039.993286133
2282,United Arab Emirates,2018,82.83397260273973,ARE,177119.995117188
2283,United Arab Emirates,2019,81.73095890410958,ARE,188860.000610352
2284,United Kingdom,1995,53.19219178082192,GBR,526810.0
2285,United Kingdom,1996,51.58811475409836,GBR,545480.0
2286,United Kingdom,1997,52.46602739726027,GBR,524190.0
2287,United Kingdom,1998,50.123561643835615,GBR,526000.0
2288,United Kingdom,1999,51.27876712328767,GBR,522750.0
2289,United Kingdom,2000,51.02718579234973,GBR,530890.0
2290,United Kingdom,2001,50.856712328767124,GBR,545260.0
2291,United Kingdom,2002,49.99794520547945,GBR,530789.978027344
2292,United Kingdom,2003,51.421506849315065,GBR,543039.978027344
2293,United Kingdom,2004,51.24030054644809,GBR,543080.017089844
2294,United Kingdom,2005,51.16424657534247,GBR,540919.982910156
2295,United Kingdom,2006,51.251643835616434,GBR,542059.997558594
2296,United Kingdom,2007,51.146849315068486,GBR,530500.0
2297,United Kingdom,2008,50.116939890710384,GBR,515340.026855469
2298,United Kingdom,2009,50.43397260273973,GBR,466489.990234375
2299,United Kingdom,2010,49.58698630136986,GBR,482440.002441406
2300,United Kingdom,2011,52.342465753424655,GBR,445589.996337891
2301,United Kingdom,2012,49.941120218579236,GBR,467779.998779297
2302,United Kingdom,2013,50.991232876712324,GBR,453760.009765625
2303,United Kingdom,2014,52.723287671232875,GBR,415600.006103516
2304,United Kingdom,2015,51.06775956284153,GBR,401079.986572266
2305,United Kingdom,2016,50.36393442622951,GBR,380809.997558594
2306,United Kingdom,2017,52.611917808219175,GBR,367000.0
2307,United Kingdom,2018,50.320136986301364,GBR,360730.010986328
2308,United Kingdom,2019,49.518904109589045,GBR,348920.013427734
2309,Uruguay,1995,59.627945205479456,URY,4690.0
2310,Uruguay,1996,60.188797814207646,URY,5450.0
2311,Uruguay,1997,60.919999999999995,URY,5560.0
2312,Uruguay,1998,58.10191780821918,URY,5780.0
2313,Uruguay,1999,59.256986301369864,URY,6780.0
2314,Uruguay,2000,59.978415300546445,URY,5460.0
2315,Uruguay,2001,61.44054794520548,URY,4950.0
2316,Uruguay,2002,59.04136986301369,URY,4530.00020980835
2317,Uruguay,2003,59.18,URY,4489.99977111816
2318,Uruguay,2004,61.89098360655737,URY,5460.00003814697
2319,Uruguay,2005,61.829863013698635,URY,5420.00007629395
2320,Uruguay,2006,61.904931506849316,URY,6329.99992370605
2321,Uruguay,2007,60.381095890410954,URY,5849.99990463257
2322,Uruguay,2008,60.79234972677595,URY,7750.0
2323,Uruguay,2009,61.04136986301369,URY,7670.00007629395
2324,Uruguay,2010,61.924109589041095,URY,6280.00020980835
2325,Uruguay,2011,61.2827397260274,URY,7610.0001335144
2326,Uruguay,2012,62.82704918032787,URY,8520.00045776367
2327,Uruguay,2013,61.62328767123287,URY,7360.0001335144
2328,Uruguay,2014,62.4358904109589,URY,6500.0
2329,Uruguay,2015,61.917486338797815,URY,6639.9998664856
2330,Uruguay,2016,60.37158469945355,URY,6519.99998092651
2331,Uruguay,2017,63.707945205479454,URY,6099.99990463257
2332,Uruguay,2018,60.27890410958904,URY,6539.99996185303
2333,Uruguay,2019,59.540547945205475,URY,6489.99977111816
2334,Uzbekistan,1995,59.08301369863013,UZB,98150.0
2335,Uzbekistan,1996,57.18196721311475,UZB,99600.0
2336,Uzbekistan,1997,51.57232876712329,UZB,100730.0
2337,Uzbekistan,1998,36.63753424657534,UZB,116260.0
2338,Uzbekistan,1999,59.87671232876713,UZB,116490.0
2339,Uzbekistan,2000,60.7863387978142,UZB,123810.0
2340,Uzbekistan,2001,61.3172602739726,UZB,125700.0
2341,Uzbekistan,2002,59.10986301369863,UZB,129889.999389648
2342,Uzbekistan,2003,60.167671232876714,UZB,121910.003662109
2343,Uzbekistan,2004,61.929508196721315,UZB,124839.996337891
2344,Uzbekistan,2005,61.095342465753426,UZB,119190.002441406
2345,Uzbekistan,2006,61.55726027397261,UZB,127360.000610352
2346,Uzbekistan,2007,60.7641095890411,UZB,122580.001831055
2347,Uzbekistan,2008,59.78387978142077,UZB,128880.004882813
2348,Uzbekistan,2009,60.59068493150684,UZB,116529.998779297
2349,Uzbekistan,2010,62.28465753424658,UZB,126239.99786377
2350,Uzbekistan,2011,60.46493150684932,UZB,128630.004882813
2351,Uzbekistan,2012,58.93825136612022,UZB,113139.999389648
2352,Uzbekistan,2013,61.2841095890411,UZB,111860.000610352
2353,Uzbekistan,2014,58.4386301369863,UZB,104870.002746582
2354,Uzbekistan,2015,60.446174863387974,UZB,99169.9981689453
2355,Uzbekistan,2016,60.38661202185792,UZB,105230.003356934
2356,Uzbekistan,2017,60.726027397260275,UZB,109529.998779297
2357,Uzbekistan,2018,59.0827397260274,UZB,112470.001220703
2358,Uzbekistan,2019,59.35506849315068,UZB,116709.999084473
2359,Vietnam,1995,74.3890410958904,VNM,31400.0
2360,Vietnam,1996,74.3243169398907,VNM,35030.0
2361,Vietnam,1997,75.91808219178081,VNM,40840.0
2362,Vietnam,1998,74.69123287671232,VNM,45470.0
2363,Vietnam,1999,75.43534246575342,VNM,46410.0
2364,Vietnam,2000,74.37814207650274,VNM,51210.0
2365,Vietnam,2001,74.33890410958904,VNM,56720.0
2366,Vietnam,2002,73.1758904109589,VNM,66500.0
2367,Vietnam,2003,75.97945205479452,VNM,70900.0015258789
2368,Vietnam,2004,73.64262295081967,VNM,85050.0030517578
2369,Vietnam,2005,74.3054794520548,VNM,92370.002746582
2370,Vietnam,2006,75.84904109589041,VNM,94870.002746582
2371,Vietnam,2007,75.39369863013698,VNM,105139.999389648
2372,Vietnam,2008,73.28005464480874,VNM,117589.996337891
2373,Vietnam,2009,75.87835616438356,VNM,132289.993286133
2374,Vietnam,2010,76.20794520547946,VNM,151410.003662109
2375,Vietnam,2011,73.58739726027397,VNM,155970.001220703
2376,Vietnam,2012,75.25628415300547,VNM,155520.004272461
2377,Vietnam,2013,73.87232876712329,VNM,164300.003051758
2378,Vietnam,2014,75.0758904109589,VNM,180869.995117188
2379,Vietnam,2015,74.7551912568306,VNM,220649.993896484
2380,Vietnam,2016,75.24426229508197,VNM,223720.001220703
2381,Vietnam,2017,76.18383561643836,VNM,230449.996948242
2382,Vietnam,2018,74.40657534246576,VNM,285600.006103516
2383,Vietnam,2019,74.33342465753425,VNM,336489.990234375
2384,Zambia,1995,65.85397260273973,ZMB,2130.0
2385,Zambia,1996,45.0688524590164,ZMB,1760.0
2386,Zambia,1997,12.608219178082193,ZMB,2290.0
2387,Zambia,1998,27.958082191780825,ZMB,2170.0
2388,Zambia,1999,42.78849315068493,ZMB,1760.0
2389,Zambia,2000,55.88579234972678,ZMB,1810.0
2390,Zambia,2001,64.25178082191782,ZMB,1840.0
2391,Zambia,2002,65.45260273972603,ZMB,1919.99995708466
2392,Zambia,2003,59.5027397260274,ZMB,2079.99992370605
2393,Zambia,2004,65.01174863387978,ZMB,2109.99989509583
2394,Zambia,2005,68.27424657534246,ZMB,2289.99996185303
2395,Zambia,2006,67.90219178082192,ZMB,2180.0000667572
2396,Zambia,2007,64.6709589041096,ZMB,1980.00001907349
2397,Zambia,2008,62.68224043715847,ZMB,2190.00005722046
2398,Zambia,2009,65.98191780821918,ZMB,2490.00000953674
2399,Zambia,2010,66.27178082191782,ZMB,2660.00008583069
2400,Zambia,2011,62.46876712328767,ZMB,3049.99995231628
2401,Zambia,2012,68.36448087431694,ZMB,4030.00020980835
2402,Zambia,2013,31.056164383561644,ZMB,4239.99977111816
2403,Zambia,2014,56.945454545454545,ZMB,4690.00005722046
